taibnet_code,kingdom,phylum,phylum_tw,class,class_tw,order,order_tw,family,family_tw,sciname,spname_tw
313345,Animalia,Echinodermata,棘皮動物門,Holothuroidea,海參綱,Aspidochirotid,楯手目,Stichopodidae,刺參科,Stichopus variegatus ,花刺參 
409539,Animalia,Arthropoda,節肢動物門,Ostracoda,介形蟲綱,Podocopida,速足介目,Trachyleheridae,粗面介科,Stigmatocythere berberovulgaris ,伏牛戳花介 
409538,Animalia,Arthropoda,節肢動物門,Ostracoda,介形蟲綱,Podocopida,速足介目,Trachyleheridae,粗面介科,Stigmatocythere bifurcata ,二分戳花介 
409544,Animalia,Arthropoda,節肢動物門,Ostracoda,介形蟲綱,Podocopida,速足介目,Trachyleheridae,粗面介科,Stigmatocythere bona ,勇士戳花介 
409537,Animalia,Arthropoda,節肢動物門,Ostracoda,介形蟲綱,Podocopida,速足介目,Trachyleheridae,粗面介科,Stigmatocythere costa ,肋骨戳花介 
409543,Animalia,Arthropoda,節肢動物門,Ostracoda,介形蟲綱,Podocopida,速足介目,Trachyleheridae,粗面介科,Stigmatocythere dorsinoda ,駱駝戳花介 
409536,Animalia,Arthropoda,節肢動物門,Ostracoda,介形蟲綱,Podocopida,速足介目,Trachyleheridae,粗面介科,Stigmatocythere flora ,花園戳花介 
409541,Animalia,Arthropoda,節肢動物門,Ostracoda,介形蟲綱,Podocopida,速足介目,Trachyleheridae,粗面介科,Stigmatocythere kingmai ,金馬戳花介 
409540,Animalia,Arthropoda,節肢動物門,Ostracoda,介形蟲綱,Podocopida,速足介目,Trachyleheridae,粗面介科,Stigmatocythere orunata ,臥龍戳花介 
409542,Animalia,Arthropoda,節肢動物門,Ostracoda,介形蟲綱,Podocopida,速足介目,Trachyleheridae,粗面介科,Stigmatocythere roesmari ,隆美爾戳花介 
409535,Animalia,Arthropoda,節肢動物門,Ostracoda,介形蟲綱,Podocopida,速足介目,Trachyleheridae,粗面介科,Stigmatocythere spinosa ,有刺戳花介 
315065,Animalia,Mollusca,軟體動物門,Gastropoda,腹足綱,Heteropoda,異足目,Stiliferidae,寄居螺科,Stilapex lactarius ,乳白寄居螺 
401575,Animalia,Mollusca,軟體動物門,Gastropoda,腹足綱,Heteropoda,異足目,Stiliferidae,寄居螺科,Stilifer akahitode ,水滴瓷螺 
316546,Animalia,Mollusca,軟體動物門,Gastropoda,腹足綱,Sacoglossa,囊舌目,Limapontiidae,柱狀科,Stiliger ornatus ,美麗柱海蛞蝓 
429796,Animalia,Mollusca,軟體動物門,Gastropoda,腹足綱,Sacoglossa,囊舌目,Limapontiidae,柱狀科,Stiliger smaragdinus , 
433180,Animalia,Arthropoda,節肢動物門,Malacostraca,軟甲綱,Decapoda,十足目,Hymenosomatidae,膜殼蟹科,Stimpsoplax setirostris ,毛額濱蟹 
381855,Animalia,Chordata,脊索動物門,Actinopterygii,條鰭魚綱,Perciformes,鱸形目,Gobiidae,鰕虎科,Stiphodon atropurpureus ,黑紫枝牙鰕虎.. 
395396,Animalia,Chordata,脊索動物門,Actinopterygii,條鰭魚綱,Perciformes,鱸形目,Gobiidae,鰕虎科,Stiphodon elegans ,美麗枝牙鰕虎.. 
395582,Animalia,Chordata,脊索動物門,Actinopterygii,條鰭魚綱,Perciformes,鱸形目,Gobiidae,鰕虎科,Stiphodon pelewensis ,帛琉枝牙鰕虎 
381856,Animalia,Chordata,脊索動物門,Actinopterygii,條鰭魚綱,Perciformes,鱸形目,Gobiidae,鰕虎科,Stiphodon percnopterygionus ,黑鰭枝牙鰕虎.. 
383612,Animalia,Chordata,脊索動物門,Actinopterygii,條鰭魚綱,Scorpaeniformes,鮋形目,Cottidae,杜父魚科,Stlengis misakia ,三崎粗鱗鯒.. 
380978,Animalia,Chordata,脊索動物門,Actinopterygii,條鰭魚綱,Clupeiformes,鯡形目,Engraulidae,鯷科,Stolephorus commersonnii ,康氏側帶小公魚.. 
380979,Animalia,Chordata,脊索動物門,Actinopterygii,條鰭魚綱,Clupeiformes,鯡形目,Engraulidae,鯷科,Stolephorus indicus ,印度側帶小公魚.. 
380980,Animalia,Chordata,脊索動物門,Actinopterygii,條鰭魚綱,Clupeiformes,鯡形目,Engraulidae,鯷科,Stolephorus insularis ,島嶼側帶小公魚.. 
395239,Animalia,Chordata,脊索動物門,Actinopterygii,條鰭魚綱,Clupeiformes,鯡形目,Engraulidae,鯷科,Stolephorus waitei ,韋氏側帶小公魚.. 
314398,Animalia,Mollusca,軟體動物門,Gastropoda,腹足綱,Archaeogastropoda,原始腹足目,Trochidae,鐘螺科,Stomatella planulata ,廣口螺 
314399,Animalia,Mollusca,軟體動物門,Gastropoda,腹足綱,Archaeogastropoda,原始腹足目,Trochidae,鐘螺科,Stomatella varia ,小廣口螺 
382956,Animalia,Chordata,脊索動物門,Actinopterygii,條鰭魚綱,Stomiiformes,巨口魚目,Stomiidae,巨口魚科,Stomias affinis ,巨口魚.. 
383550,Animalia,Chordata,脊索動物門,Actinopterygii,條鰭魚綱,Stomiiformes,巨口魚目,Stomiidae,巨口魚科,Stomias nebulosus ,星雲巨口魚.. 
313276,Animalia,Echinodermata,棘皮動物門,Echinoidea,海膽綱,Arbacioida,皇冠海膽目,Stomopneustidae,口鰓海膽科,Stomopneustes variolaris ,口鰓海膽 
404868,Animalia,Mollusca,軟體動物門,Gastropoda,腹足綱,Mesogastropoda,中腹足目,Rissoidae,麂眼螺科,Stosicia augerea , 
429373,Animalia,Mollusca,軟體動物門,Gastropoda,腹足綱,Mesogastropoda,中腹足目,Rissoidae,麂眼螺科,Stosicia hiloense , 
404870,Animalia,Mollusca,軟體動物門,Gastropoda,腹足綱,Mesogastropoda,中腹足目,Rissoidae,麂眼螺科,Stosicia mirabilis , 
404871,Animalia,Mollusca,軟體動物門,Gastropoda,腹足綱,Mesogastropoda,中腹足目,Rissoidae,麂眼螺科,Stosicia pseudoconcinna , 
404873,Animalia,Mollusca,軟體動物門,Gastropoda,腹足綱,Mesogastropoda,中腹足目,Rissoidae,麂眼螺科,Stosicia undulata , 
124391,Protozoa,Sarcomastigophora,肉質鞭毛蟲門,Heliozoa,真正太陽蟲綱,"","","","",Streblacantha circumtexta ,轉棘旋殼蟲 
310075,Animalia,Arthropoda,節肢動物門,Malacostraca,軟甲綱,Amphipoda,端足目,Oxycephalidae,尖頭戎科,Streetsia challengeri ,異條戎 
310076,Animalia,Arthropoda,節肢動物門,Malacostraca,軟甲綱,Amphipoda,端足目,Oxycephalidae,尖頭戎科,Streetsia mindanaonis ,棉花老條戎 
310077,Animalia,Arthropoda,節肢動物門,Malacostraca,軟甲綱,Amphipoda,端足目,Oxycephalidae,尖頭戎科,Streetsia porcella ,海條戎 
310078,Animalia,Arthropoda,節肢動物門,Malacostraca,軟甲綱,Amphipoda,端足目,Oxycephalidae,尖頭戎科,Streetsia steenstrupi ,長眼條戎 
313520,Animalia,Mollusca,軟體動物門,Bivalvia,雙殼綱,Mytiloida,貽貝目,Pinnidae,江珧蛤科,Streptopinna saccata ,袋狀江珧蛤 
120057,Chromista,Bacillariophyta,矽藻門,Mediophyceae,中型矽藻綱,Briggerales,"",Streptothecaceae,"",Streptotheca indica ,印度扭鞘藻 
431720,Animalia,Arthropoda,節肢動物門,Maxillopoda,顎足綱,Poecilostomatoida,杯口水蚤目,Strepidae,鏈珠虱科,Strepus elongatus ,細長鏈珠珊虱 
314128,Animalia,Mollusca,軟體動物門,Bivalvia,雙殼綱,Arcoida,魁蛤目,Arcidae,魁蛤科,Striarca thielei ,提氏細紋蚶 
120549,Chromista,Bacillariophyta,矽藻門,Bacillariophyceae,矽藻綱,Diatomales,等片藻目,Diatomaceae,等片藻科,Striatella delicatula ,優美條紋藻 
409822,Chromista,Bacillariophyta,矽藻門,Fragilariophyceae,無殼縫綱,Striatellales,條紋藻目,Striatellaceae,條紋藻科,Striatella unipunctata ,單點條紋藻 
428502,Animalia,Arthropoda,節肢動物門,Maxillopoda,顎足綱,Sessilia,無柄目,Archaeobalanidae,古藤壺科,Striatobalanus amaryllis ,高峰條藤壺 
428503,Animalia,Arthropoda,節肢動物門,Maxillopoda,顎足綱,Sessilia,無柄目,Archaeobalanidae,古藤壺科,Striatobalanus krugeri ,窄翼條藤壺 
316968,Animalia,Arthropoda,節肢動物門,Maxillopoda,顎足綱,Sessilia,無柄目,Archaeobalanidae,古藤壺科,Striatobalanus stennuis , 
428504,Animalia,Arthropoda,節肢動物門,Maxillopoda,顎足綱,Sessilia,無柄目,Archaeobalanidae,古藤壺科,Striatobalanus taiwanensis ,臺灣條藤壺 
402267,Animalia,Arthropoda,節肢動物門,Maxillopoda,顎足綱,Sessilia,無柄目,Archaeobalanidae,古藤壺科,Striatobalanus tenuis ,薄殼條藤壺 
402097,Animalia,Arthropoda,節肢動物門,Chilopoda,唇足綱,Geophilomorpha,地蜈蚣目,Linotaeniidae,"",Strigamia japonica , 
402395,Animalia,Arthropoda,節肢動物門,Chilopoda,唇足綱,Geophilomorpha,地蜈蚣目,Linotaeniidae,"",Strigamia japonicus , 
402099,Animalia,Arthropoda,節肢動物門,Chilopoda,唇足綱,Geophilomorpha,地蜈蚣目,Linotaeniidae,"",Strigamia transsilvanica , 
402396,Animalia,Arthropoda,節肢動物門,Chilopoda,唇足綱,Geophilomorpha,地蜈蚣目,Linotaeniidae,"",Strigamia transsilvanicus , 
315956,Animalia,Mollusca,軟體動物門,Gastropoda,腹足綱,Neogastropoda,新腹足目,Mitridae,筆螺科,Strigatella acuminata ,卡其色筆螺 
315957,Animalia,Mollusca,軟體動物門,Gastropoda,腹足綱,Neogastropoda,新腹足目,Mitridae,筆螺科,Strigatella assimilis , 
315958,Animalia,Mollusca,軟體動物門,Gastropoda,腹足綱,Neogastropoda,新腹足目,Mitridae,筆螺科,Strigatella auriculoides ,耳筆螺 
315959,Animalia,Mollusca,軟體動物門,Gastropoda,腹足綱,Neogastropoda,新腹足目,Mitridae,筆螺科,Strigatella decurtata ,腰帶筆螺 
315960,Animalia,Mollusca,軟體動物門,Gastropoda,腹足綱,Neogastropoda,新腹足目,Mitridae,筆螺科,Strigatella fastigium ,斜肩筆螺 
315961,Animalia,Mollusca,軟體動物門,Gastropoda,腹足綱,Neogastropoda,新腹足目,Mitridae,筆螺科,Strigatella impressa ,檸檬筆螺 
315962,Animalia,Mollusca,軟體動物門,Gastropoda,腹足綱,Neogastropoda,新腹足目,Mitridae,筆螺科,Strigatella litterata ,火焰筆螺 
315963,Animalia,Mollusca,軟體動物門,Gastropoda,腹足綱,Neogastropoda,新腹足目,Mitridae,筆螺科,Strigatella paupercula ,大焰筆螺 
315964,Animalia,Mollusca,軟體動物門,Gastropoda,腹足綱,Neogastropoda,新腹足目,Mitridae,筆螺科,Strigatella pica ,細焰筆螺 
315965,Animalia,Mollusca,軟體動物門,Gastropoda,腹足綱,Neogastropoda,新腹足目,Mitridae,筆螺科,Strigatella retusa ,短焰筆螺 
315966,Animalia,Mollusca,軟體動物門,Gastropoda,腹足綱,Neogastropoda,新腹足目,Mitridae,筆螺科,Strigatella scutulata ,花焰筆螺 
315967,Animalia,Mollusca,軟體動物門,Gastropoda,腹足綱,Neogastropoda,新腹足目,Mitridae,筆螺科,Strigatella zebra ,小焰筆螺 
310965,Animalia,Arthropoda,節肢動物門,Malacostraca,軟甲綱,Decapoda,十足目,Diogenidae,活額寄居蟹科,Strigopagurus boreonotus ,白斑聲紋寄居蟹.. 
404837,Animalia,Mollusca,軟體動物門,Scaphopoda,掘足綱,Dentalioida,象牙貝目,Dentaliidae,象牙貝科,Striodentalium rhabdotum ,竹竿象牙貝 
311536,Animalia,Arthropoda,節肢動物門,Malacostraca,軟甲綱,Decapoda,十足目,Parapaguridae,擬寄居蟹科,Strobopagurus gracilipes ,細指轉寄居蟹.. 
311537,Animalia,Arthropoda,節肢動物門,Malacostraca,軟甲綱,Decapoda,十足目,Parapaguridae,擬寄居蟹科,Strobopagurus sibogae ,西帆轉肢寄居蟹.. 
315448,Animalia,Mollusca,軟體動物門,Gastropoda,腹足綱,Mesogastropoda,中腹足目,Strombidae,鳳凰螺科,Strombus aratrum ,金袖鳳凰螺 
315449,Animalia,Mollusca,軟體動物門,Gastropoda,腹足綱,Mesogastropoda,中腹足目,Strombidae,鳳凰螺科,Strombus aurisdianae ,緋袖鳳凰螺 
315450,Animalia,Mollusca,軟體動物門,Gastropoda,腹足綱,Mesogastropoda,中腹足目,Strombidae,鳳凰螺科,Strombus bulla ,紅袖鳳凰螺 
315451,Animalia,Mollusca,軟體動物門,Gastropoda,腹足綱,Mesogastropoda,中腹足目,Strombidae,鳳凰螺科,Strombus canarium ,水晶鳳凰螺 
315452,Animalia,Mollusca,軟體動物門,Gastropoda,腹足綱,Mesogastropoda,中腹足目,Strombidae,鳳凰螺科,Strombus dentatus ,三齒鳳凰螺 
315453,Animalia,Mollusca,軟體動物門,Gastropoda,腹足綱,Mesogastropoda,中腹足目,Strombidae,鳳凰螺科,Strombus dilatatus ,豐滿鳳凰螺 
405256,Animalia,Mollusca,軟體動物門,Gastropoda,腹足綱,Mesogastropoda,中腹足目,Strombidae,鳳凰螺科,Strombus epidromis ,圓袖鳳凰螺 
315455,Animalia,Mollusca,軟體動物門,Gastropoda,腹足綱,Mesogastropoda,中腹足目,Strombidae,鳳凰螺科,Strombus erythrinus ,美肋鳳凰螺 
315456,Animalia,Mollusca,軟體動物門,Gastropoda,腹足綱,Mesogastropoda,中腹足目,Strombidae,鳳凰螺科,Strombus gibberulus ,駝背鳳凰螺 
417593,Animalia,Mollusca,軟體動物門,Gastropoda,腹足綱,Mesogastropoda,中腹足目,Strombidae,鳳凰螺科,Strombus gigas ,女王鳳凰螺 
315457,Animalia,Mollusca,軟體動物門,Gastropoda,腹足綱,Mesogastropoda,中腹足目,Strombidae,鳳凰螺科,Strombus labiatus ,百肋鳳凰螺 
315458,Animalia,Mollusca,軟體動物門,Gastropoda,腹足綱,Mesogastropoda,中腹足目,Strombidae,鳳凰螺科,Strombus labiosus ,大肚鳳凰螺 
315459,Animalia,Mollusca,軟體動物門,Gastropoda,腹足綱,Mesogastropoda,中腹足目,Strombidae,鳳凰螺科,Strombus latissimus ,闊唇鳳凰螺 
315460,Animalia,Mollusca,軟體動物門,Gastropoda,腹足綱,Mesogastropoda,中腹足目,Strombidae,鳳凰螺科,Strombus lentiginosus ,粗瘤鳳凰螺 
315461,Animalia,Mollusca,軟體動物門,Gastropoda,腹足綱,Mesogastropoda,中腹足目,Strombidae,鳳凰螺科,Strombus luhuanus ,紅嬌鳳凰螺 
315462,Animalia,Mollusca,軟體動物門,Gastropoda,腹足綱,Mesogastropoda,中腹足目,Strombidae,鳳凰螺科,Strombus marginatus ,玉環鳳凰螺 
405254,Animalia,Mollusca,軟體動物門,Gastropoda,腹足綱,Mesogastropoda,中腹足目,Strombidae,鳳凰螺科,Strombus marginatus robustus , 
315463,Animalia,Mollusca,軟體動物門,Gastropoda,腹足綱,Mesogastropoda,中腹足目,Strombidae,鳳凰螺科,Strombus marginatus septimus ,多環鳳凰螺 
315464,Animalia,Mollusca,軟體動物門,Gastropoda,腹足綱,Mesogastropoda,中腹足目,Strombidae,鳳凰螺科,Strombus microurceus ,小花瓶鳳凰螺 
315465,Animalia,Mollusca,軟體動物門,Gastropoda,腹足綱,Mesogastropoda,中腹足目,Strombidae,鳳凰螺科,Strombus minimus ,聳肩鳳凰螺 
315467,Animalia,Mollusca,軟體動物門,Gastropoda,腹足綱,Mesogastropoda,中腹足目,Strombidae,鳳凰螺科,Strombus mutabilis ,花瓶鳳凰螺 
315468,Animalia,Mollusca,軟體動物門,Gastropoda,腹足綱,Mesogastropoda,中腹足目,Strombidae,鳳凰螺科,Strombus pipus ,黑唇鳳凰螺 
315469,Animalia,Mollusca,軟體動物門,Gastropoda,腹足綱,Mesogastropoda,中腹足目,Strombidae,鳳凰螺科,Strombus plicatus pulchellus ,彎刀鳳凰螺 
315470,Animalia,Mollusca,軟體動物門,Gastropoda,腹足綱,Mesogastropoda,中腹足目,Strombidae,鳳凰螺科,Strombus sinuatus ,紫袖鳳凰螺 
315471,Animalia,Mollusca,軟體動物門,Gastropoda,腹足綱,Mesogastropoda,中腹足目,Strombidae,鳳凰螺科,Strombus thersites ,厚唇鳳凰螺 
315472,Animalia,Mollusca,軟體動物門,Gastropoda,腹足綱,Mesogastropoda,中腹足目,Strombidae,鳳凰螺科,Strombus urceus ,黑嘴鳳凰螺 
405253,Animalia,Mollusca,軟體動物門,Gastropoda,腹足綱,Mesogastropoda,中腹足目,Strombidae,鳳凰螺科,Strombus variabilis ,黑痣鳳凰螺 
315473,Animalia,Mollusca,軟體動物門,Gastropoda,腹足綱,Mesogastropoda,中腹足目,Strombidae,鳳凰螺科,Strombus vittatus ,竹筍鳳凰螺 
315474,Animalia,Mollusca,軟體動物門,Gastropoda,腹足綱,Mesogastropoda,中腹足目,Strombidae,鳳凰螺科,Strombus vittatus japonicus ,日本竹筍鳳凰螺 
315475,Animalia,Mollusca,軟體動物門,Gastropoda,腹足綱,Mesogastropoda,中腹足目,Strombidae,鳳凰螺科,Strombus vomer ,皺唇鳳凰螺 
380861,Animalia,Chordata,脊索動物門,Actinopterygii,條鰭魚綱,Beloniformes,鶴鱵目,Belonidae,鶴鱵科,Strongylura anastomella ,尖嘴圓尾鶴鱵.. 
380862,Animalia,Chordata,脊索動物門,Actinopterygii,條鰭魚綱,Beloniformes,鶴鱵目,Belonidae,鶴鱵科,Strongylura leiura ,無斑圓尾鶴鱵.. 
380863,Animalia,Chordata,脊索動物門,Actinopterygii,條鰭魚綱,Beloniformes,鶴鱵目,Belonidae,鶴鱵科,Strongylura strongylura ,尾斑圓尾鶴鱵.. 
395233,Animalia,Chordata,脊索動物門,Actinopterygii,條鰭魚綱,Anguilliformes,鰻形目,Muraenidae,鯙科,Strophidon dorsalis ,長背長鯙 
380783,Animalia,Chordata,脊索動物門,Actinopterygii,條鰭魚綱,Anguilliformes,鰻形目,Muraenidae,鯙科,Strophidon sathete ,長鯙.. 
313210,Animalia,Cnidaria,刺胞動物門,Hydrozoa,水螅蟲綱,Stylasterida,柱星珊瑚目,Stylasteridae,柱星珊瑚科,Stylaster gracilis ,美麗柱星珊瑚 
316761,Animalia,Mollusca,軟體動物門,Gastropoda,腹足綱,Thecosomata,有殼翼足目,Cavoliniidae,駝蝶螺科,Styliola subula ,錐棒螺 
404487,Animalia,Porifera,海綿動物門,Demospongiae,尋常海綿綱,Halichondrida,軟海綿目,Dictyonellidae,"",Stylissa carteri , 
314260,Animalia,Mollusca,軟體動物門,Gastropoda,腹足綱,Anaspidea,無盾目,Aplysiidae,海鹿科,Stylocheilus longicauda ,長尾柱唇海兔 
314261,Animalia,Mollusca,軟體動物門,Gastropoda,腹足綱,Anaspidea,無盾目,Aplysiidae,海鹿科,Stylocheilus striatus ,柱唇海兔 
312056,Animalia,Arthropoda,節肢動物門,Malacostraca,軟甲綱,Euphausiacea,磷蝦目,Euphausiidae,磷蝦科,Stylocheiron abbreviatum , 
312057,Animalia,Arthropoda,節肢動物門,Malacostraca,軟甲綱,Euphausiacea,磷蝦目,Euphausiidae,磷蝦科,Stylocheiron affine ,近緣柱螫磷蝦 
312058,Animalia,Arthropoda,節肢動物門,Malacostraca,軟甲綱,Euphausiacea,磷蝦目,Euphausiidae,磷蝦科,Stylocheiron carinatum ,隆柱螫磷蝦 
312059,Animalia,Arthropoda,節肢動物門,Malacostraca,軟甲綱,Euphausiacea,磷蝦目,Euphausiidae,磷蝦科,Stylocheiron elongatum , 
312060,Animalia,Arthropoda,節肢動物門,Malacostraca,軟甲綱,Euphausiacea,磷蝦目,Euphausiidae,磷蝦科,Stylocheiron indicum , 
312061,Animalia,Arthropoda,節肢動物門,Malacostraca,軟甲綱,Euphausiacea,磷蝦目,Euphausiidae,磷蝦科,Stylocheiron insulare ,海島柱螫磷蝦 
312062,Animalia,Arthropoda,節肢動物門,Malacostraca,軟甲綱,Euphausiacea,磷蝦目,Euphausiidae,磷蝦科,Stylocheiron longicorne , 
312063,Animalia,Arthropoda,節肢動物門,Malacostraca,軟甲綱,Euphausiacea,磷蝦目,Euphausiidae,磷蝦科,Stylocheiron maximum , 
312064,Animalia,Arthropoda,節肢動物門,Malacostraca,軟甲綱,Euphausiacea,磷蝦目,Euphausiidae,磷蝦科,Stylocheiron microphthalma ,二晶柱螫磷蝦 
312065,Animalia,Arthropoda,節肢動物門,Malacostraca,軟甲綱,Euphausiacea,磷蝦目,Euphausiidae,磷蝦科,Stylocheiron suhmi ,三晶柱螫磷蝦 
313281,Animalia,Echinodermata,棘皮動物門,Echinoidea,海膽綱,Cidaroida,頭帕目,Cidaridae,頭帕科,Stylocidaris reini ,刺柄頭帕 
312958,Animalia,Cnidaria,刺胞動物門,Hexacorallia,六放珊瑚綱,Scleractinia,石珊瑚目,Astrocoeniidae,星珊瑚科,Stylocoeniella armata ,柱形合星珊瑚 
312959,Animalia,Cnidaria,刺胞動物門,Hexacorallia,六放珊瑚綱,Scleractinia,石珊瑚目,Astrocoeniidae,星珊瑚科,Stylocoeniella guentheri ,變形合星珊瑚 
311898,Animalia,Arthropoda,節肢動物門,Malacostraca,軟甲綱,Decapoda,十足目,Stylodactylidae,棒指蝦科,Stylodactylus libratus , 
311899,Animalia,Arthropoda,節肢動物門,Malacostraca,軟甲綱,Decapoda,十足目,Stylodactylidae,棒指蝦科,Stylodactylus licinus , 
311900,Animalia,Arthropoda,節肢動物門,Malacostraca,軟甲綱,Decapoda,十足目,Stylodactylidae,棒指蝦科,Stylodactylus major , 
311901,Animalia,Arthropoda,節肢動物門,Malacostraca,軟甲綱,Decapoda,十足目,Stylodactylidae,棒指蝦科,Stylodactylus multidentalus , 
311902,Animalia,Arthropoda,節肢動物門,Malacostraca,軟甲綱,Decapoda,十足目,Stylodactylidae,棒指蝦科,Stylodactylus tokarensis , 
124392,Protozoa,Sarcomastigophora,肉質鞭毛蟲門,Heliozoa,真正太陽蟲綱,"","","","",Stylodictya ararchnia , 
124393,Protozoa,Sarcomastigophora,肉質鞭毛蟲門,Heliozoa,真正太陽蟲綱,"","","","",Stylodictya dujardinii , 
124394,Protozoa,Sarcomastigophora,肉質鞭毛蟲門,Heliozoa,真正太陽蟲綱,"","","","",Stylodictya polygonia ,多角針網蟲 
124395,Protozoa,Sarcomastigophora,肉質鞭毛蟲門,Heliozoa,真正太陽蟲綱,"","","","",Stylodictya validispina ,強針網蟲 
313092,Animalia,Cnidaria,刺胞動物門,Hexacorallia,六放珊瑚綱,Scleractinia,石珊瑚目,Pocilloporidae,鹿角珊瑚科,Stylophora pistillata ,萼形柱珊瑚.. 
315968,Animalia,Mollusca,軟體動物門,Gastropoda,腹足綱,Neogastropoda,新腹足目,Mitridae,筆螺科,Subcancilla flammea , 
315969,Animalia,Mollusca,軟體動物門,Gastropoda,腹足綱,Neogastropoda,新腹足目,Mitridae,筆螺科,Subcancilla interlirata ,金彈簧筆螺 
404523,Animalia,Porifera,海綿動物門,Demospongiae,尋常海綿綱,Verongida,真海綿目,Aplysinellidae,"",Suberea clavata , 
404524,Animalia,Porifera,海綿動物門,Demospongiae,尋常海綿綱,Verongida,真海綿目,Aplysinellidae,"",Suberea sp. , 
312865,Animalia,Cnidaria,刺胞動物門,Octocorallia,八放珊瑚綱,Alcyonacea,軟珊瑚目,Subergorgiidae,軟柳珊瑚科,Subergorgia mollis ,網扇軟柳珊瑚 
312866,Animalia,Cnidaria,刺胞動物門,Octocorallia,八放珊瑚綱,Alcyonacea,軟珊瑚目,Subergorgiidae,軟柳珊瑚科,Subergorgia rubra ,紅扇軟柳珊瑚 
312867,Animalia,Cnidaria,刺胞動物門,Octocorallia,八放珊瑚綱,Alcyonacea,軟珊瑚目,Subergorgiidae,軟柳珊瑚科,Subergorgia suberosa ,軟木軟柳珊瑚 
310365,Animalia,Arthropoda,節肢動物門,Maxillopoda,顎足綱,Calanoida,哲水蚤目,Eucalanidae,真哲水蚤科,Subeucalanus crassus ,強次真哲水蚤 
310366,Animalia,Arthropoda,節肢動物門,Maxillopoda,顎足綱,Calanoida,哲水蚤目,Eucalanidae,真哲水蚤科,Subeucalanus longiceps ,長頭次真哲水蚤 
310367,Animalia,Arthropoda,節肢動物門,Maxillopoda,顎足綱,Calanoida,哲水蚤目,Eucalanidae,真哲水蚤科,Subeucalanus mucronatus ,尖額次真哲水蚤 
310368,Animalia,Arthropoda,節肢動物門,Maxillopoda,顎足綱,Calanoida,哲水蚤目,Eucalanidae,真哲水蚤科,Subeucalanus pileatus ,帽形次真哲水蚤 
310369,Animalia,Arthropoda,節肢動物門,Maxillopoda,顎足綱,Calanoida,哲水蚤目,Eucalanidae,真哲水蚤科,Subeucalanus subcrassus ,亞強次真哲水蚤 
310370,Animalia,Arthropoda,節肢動物門,Maxillopoda,顎足綱,Calanoida,哲水蚤目,Eucalanidae,真哲水蚤科,Subeucalanus subtenuis ,狹額次真哲水蚤 
382027,Animalia,Chordata,脊索動物門,Actinopterygii,條鰭魚綱,Perciformes,鱸形目,Labridae,隆頭魚科,Suezichthys gracilis ,細長蘇彝士隆頭魚.. 
382971,Animalia,Chordata,脊索動物門,Actinopterygii,條鰭魚綱,Tetraodontiformes,魨形目,Balistidae,鱗魨科,Sufflamen bursa ,頸帶鼓氣鱗魨.. 
382972,Animalia,Chordata,脊索動物門,Actinopterygii,條鰭魚綱,Tetraodontiformes,魨形目,Balistidae,鱗魨科,Sufflamen chrysopterum ,金鰭鼓氣鱗魨.. 
382973,Animalia,Chordata,脊索動物門,Actinopterygii,條鰭魚綱,Tetraodontiformes,魨形目,Balistidae,鱗魨科,Sufflamen fraenatum ,黃紋鼓氣鱗魨.. 
382819,Animalia,Chordata,脊索動物門,Actinopterygii,條鰭魚綱,Scorpaeniformes,鮋形目,Platycephalidae,牛尾魚科,Suggrundus macracanthus ,大棘大眼牛尾魚.. 
382820,Animalia,Chordata,脊索動物門,Actinopterygii,條鰭魚綱,Scorpaeniformes,鮋形目,Platycephalidae,牛尾魚科,Suggrundus meerdervoortii ,大眼牛尾魚.. 
404660,Animalia,Chordata,脊索動物門,Aves,鳥綱,Suliformes,鰹鳥目,Sulidae,鰹鳥科,Sula dactylatra personata ,藍臉鰹鳥.. 
380256,Animalia,Chordata,脊索動物門,Aves,鳥綱,Suliformes,鰹鳥目,Sulidae,鰹鳥科,Sula leucogaster plotus ,白腹鰹鳥.. 
404661,Animalia,Chordata,脊索動物門,Aves,鳥綱,Suliformes,鰹鳥目,Sulidae,鰹鳥科,Sula sula rubripes ,紅腳鰹鳥 
315649,Animalia,Mollusca,軟體動物門,Gastropoda,腹足綱,Neogastropoda,新腹足目,Columbellidae,麥螺科,Sulcomitrella kanamaruana ,金丸麥螺 
313192,Animalia,Cnidaria,刺胞動物門,Hydrozoa,水螅蟲綱,Siphonophora,管水母目,Diphyidae,雙生水母科,Sulculeolaria angusta ,狹無棱水母 
313193,Animalia,Cnidaria,刺胞動物門,Hydrozoa,水螅蟲綱,Siphonophora,管水母目,Diphyidae,雙生水母科,Sulculeolaria biloba ,雙葉無棱水母 
313194,Animalia,Cnidaria,刺胞動物門,Hydrozoa,水螅蟲綱,Siphonophora,管水母目,Diphyidae,雙生水母科,Sulculeolaria chuni ,長囊無棱水母 
313195,Animalia,Cnidaria,刺胞動物門,Hydrozoa,水螅蟲綱,Siphonophora,管水母目,Diphyidae,雙生水母科,Sulculeolaria monoica ,單齒無棱水母 
313196,Animalia,Cnidaria,刺胞動物門,Hydrozoa,水螅蟲綱,Siphonophora,管水母目,Diphyidae,雙生水母科,Sulculeolaria quadrivalvis ,四齒無棱水母 
